Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Didier Fuentes SP | ATL ,36,20,8,2,0,3,3,0,0,1,32,12,34,5.25,1.28,501
W ,Drey Jameson RP | ARI,70,70,0,0,0,2,3,1,0,12,59,32,71,4.11,1.47,502
W ,Tomoyuki Sugano SP | COL,140,26,26,10,0,5,11,0,0,0,92,31,158,5.27,1.35,503
W ,Jose Franco SP | CIN ,26,17,4,1,0,2,2,0,0,0,24,9,23,4.15,1.23,504
W ,Gregory Soto RP | PIT,52,77,0,0,0,2,3,2,0,22,69,25,60,4.67,1.63,505
W ,Joe Elbis SP | ARI ,30,18,6,2,0,2,2,0,0,0,29,11,28,4.20,1.30,506
W ,Zack Thompson RP | STL ,48,23,11,4,0,3,5,0,0,1,50,18,49,5.25,1.40,507
W ,Kyle Nicolas RP | CIN ,53,52,0,0,0,2,1,1,0,6,51,28,49,4.42,1.45,508
W ,Max Lazar RP | PHI,57,53,0,0,0,2,1,1,0,6,36,15,56,4.74,1.25,509
W ,Thomas Harrington RP | PIT,40,22,9,3,0,3,4,0,0,1,36,15,39,5.17,1.35,510
W ,Mitchell Parker SP | WAS,52,25,13,5,0,4,7,0,0,1,39,17,56,5.19,1.40,511
W ,Carlos Rodriguez RP | MIL,35,19,6,2,0,3,2,0,0,0,32,15,36,4.63,1.46,512
W ,Andre Pallante SP | STL ,53,25,13,4,0,3,6,0,0,1,37,20,52,4.75,1.36,513
W ,Carson Seymour RP | SF,34,17,4,1,0,2,2,0,0,0,22,11,31,4.24,1.24,514
W ,Ken Waldichuk SP | WAS,27,17,4,2,0,2,2,0,0,0,28,10,27,4.33,1.37,515
W ,Jake Eder RP | WAS,39,19,6,2,0,2,3,0,0,0,37,17,36,4.62,1.36,516
W ,Tony Gonsolin SP | LAD ,17,8,4,1,0,2,1,0,0,0,15,6,14,4.24,1.18,517
W ,Nick Raquet RP | STL,25,25,0,0,0,1,1,0,0,4,23,9,21,3.60,1.20,518
